"films_film_id";"title";"release_year";"country";"duration";"language";"certification";"gross";"budget";"num_user";"num_critic";"imdb_score";"num_votes";"facebook_likes"
4057;"The Guilt Trip";2012;"USA";95;"English";"PG-13";"37101011";"40000000";103;147;5.80000019;30394;0
3558;"Paranormal Activity 2";2010;"USA";98;"English";"R";"84749884";"3000000";359;264;5.69999981;82133;14000
4790;"The SpongeBob Movie: Sponge Out of Water";2015;"USA";92;"English";"PG";"162495848";"74000000";133;147;6.0;34359;16000
3123;"The Informers";2008;"Germany";98;"English";"R";"";"18000000";93;97;5.0999999;14324;1000
2822;"I'm Not There.";2007;"USA";135;"English";"R";"4001121";"20000000";230;231;7.0;48346;0
790;"Rumble in the Bronx";1995;"Hong Kong";89;"Cantonese";"R";"32333860";"7500000";81;62;6.69999981;29843;0
1702;"A Walk to Remember";2002;"USA";101;"English";"PG";"41227069";"11000000";962;80;7.4000001;162701;19000
2219;"Soul Plane";2004;"USA";92;"English";"R";"13922211";"16000000";150;75;4.4000001;18271;0
4379;"Birdman or (The Unexpected Virtue of Ignorance)";2014;"USA";119;"English";"R";"42335698";"18000000";1101;588;7.80000019;395087;114000
4454;"Jungle Shuffle";2014;"South Korea";85;"English";"";"";"10000000";2;8;4.80000019;162;186
4485;"Ouija";2014;"USA";89;"English";"PG-13";"50820940";"5000000";159;183;4.4000001;31915;18000
4279;"The Conjuring";2013;"USA";112;"English";"R";"137387272";"20000000";807;511;7.5;300110;131000
585;"Cape Fear";1991;"USA";128;"English";"R";"79100000";"35000000";261;120;7.30000019;127503;0
513;"Talk Radio";1988;"USA";110;"English";"R";"3468572";"4000000";78;40;7.30000019;10073;816
3914;"Burn";2012;"USA";86;"English";"Not Rated";"111300";"225000";6;22;7.5;575;801
2231;"The Alamo";2004;"USA";137;"English";"PG-13";"22406362";"107000000";267;106;6.0;16832;701
3612;"The Ghost Writer";2010;"France";128;"English";"PG-13";"15523168";"45000000";349;343;7.19999981;132423;15000
3517;"Iron Man 2";2010;"USA";124;"English";"PG-13";"312057433";"200000000";723;453;7.0;522371;18000
1859;"The Business of Fancydancing";2002;"USA";103;"English";"";"174682";"200000";14;12;6.9000001;460;96
4232;"Once Upon a Time in Queens";2013;"USA";98;"English";"R";"";"1500000";7;9;6.30000019;291;283
3723;"Grave Encounters";2011;"Canada";92;"English";"Not Rated";"";"100000";235;116;6.0999999;40380;0
1413;"Mercy Streets";2000;"USA";106;"English";"PG-13";"171988";"600000";16;15;5.5999999;448;12
953;"First Love, Last Rites";1997;"USA";94;"English";"R";"40542";"300000";16;16;5.5;294;26
1097;"Mercury Rising";1998;"USA";111;"English";"R";"32940507";"60000000";127;79;6.0999999;54316;0
643;"The Mighty Ducks";1992;"USA";100;"English";"PG";"50752337";"10000000";46;22;6.4000001;44502;0
2349;"Hard Candy";2005;"USA";104;"English";"R";"1007962";"950000";651;231;7.0999999;131969;12000
771;"Get Shorty";1995;"USA";105;"English";"R";"72077000";"30250000";150;96;6.9000001;62986;0
4784;"The Peanuts Movie";2015;"USA";88;"English";"G";"130174897";"99000000";155;208;7.19999981;27918;33000
3940;"Flight";2012;"USA";138;"English";"R";"93749203";"31000000";491;449;7.30000019;264047;64000
886;"Swingers";1996;"USA";96;"English";"R";"4505922";"200000";252;77;7.4000001;63951;0
360;"Superman III";1983;"UK";125;"English";"PG";"60000000";"39000000";224;95;4.9000001;49934;0
84;"Lawrence of Arabia";1962;"UK";227;"English";"PG";"6000000";"15000000";559;181;8.39999962;192775;11000
596;"My Own Private Idaho";1991;"USA";104;"English";"R";"6401336";"2500000";153;63;7.0999999;36996;0
3065;"Rachel Getting Married";2008;"USA";113;"English";"R";"12796277";"";281;232;6.69999981;41226;0
3982;"Men in Black 3";2012;"USA";106;"English";"PG-13";"179020854";"225000000";341;451;6.80000019;268154;40000
2607;"Journey from the Fall";2006;"USA";135;"Vietnamese";"R";"638951";"1592000";19;15;7.4000001;775;100
581;"Two Evil Eyes";1990;"Italy";120;"English";"R";"349618";"9000000";45;76;6.0999999;4302;375
4096;"Underworld: Awakening";2012;"USA";88;"English";"R";"62321039";"70000000";271;242;6.4000001;117096;24000
1863;"The Dangerous Lives of Altar Boys";2002;"USA";104;"English";"R";"1779284";"12000000";122;78;7.0999999;12047;677
2579;"Flicka";2006;"USA";95;"English";"PG";"20998709";"15000000";76;46;6.19999981;6095;1000
3002;"Four Christmases";2008;"Germany";88;"English";"PG-13";"120136047";"80000000";124;141;5.5999999;48500;0
4915;"The Secret Life of Pets";2016;"Japan";87;"English";"PG";"323505540";"75000000";155;165;6.80000019;24407;36000
3780;"Our Idiot Brother";2011;"USA";90;"English";"R";"24809547";"5000000";115;179;6.4000001;74875;11000
956;"Gattaca";1997;"USA";106;"English";"PG-13";"12339633";"36000000";641;175;7.80000019;220591;17000
935;"Character";1997;"Netherlands";122;"Dutch";"R";"713413";"4500000";68;54;7.80000019;9171;689
3749;"Just Go with It";2011;"USA";117;"English";"PG-13";"103028109";"80000000";203;204;6.4000001;172878;19000
334;"Gandhi";1982;"UK";240;"English";"PG";"";"22000000";256;95;8.10000038;171726;12000
3848;"The Iron Lady";2011;"UK";105;"English";"PG-13";"29959436";"13000000";350;331;6.4000001;82327;18000
3037;"Mamma Mia!";2008;"USA";108;"English";"PG-13";"143704210";"52000000";611;238;6.30000019;145974;10000
4838;"Code of Honor";2016;"USA";106;"English";"R";"";"8000000";14;15;4.19999981;662;689
2199;"Raising Helen";2004;"USA";119;"English";"PG-13";"37486138";"50000000";106;93;6.0;30890;718
3823;"The Art of Getting By";2011;"USA";83;"English";"PG-13";"1429260";"";71;122;6.5999999;45293;0
2536;"Black Christmas";2006;"USA";94;"English";"R";"16235293";"9000000";278;186;4.5;19918;0
2858;"Partition";2007;"Canada";116;"English";"R";"";"10000000";27;17;7.0;2223;746
4306;"The Lunchbox";2013;"India";104;"Hindi";"PG";"4231500";"1000000";162;195;7.80000019;30479;16000
4641;"Courage";2015;"USA";118;"English";"PG";"2246000";"20000000";20;27;7.0;2302;0
3418;"Triangle";2009;"UK";99;"English";"R";"";"12000000";293;156;6.9000001;64423;13000
1257;"Mickey Blue Eyes";1999;"UK";102;"English";"PG-13";"33864342";"40000000";117;90;5.80000019;29968;445
1742;"Crop Circles: Quest for Truth";2002;"USA";115;"English";"";"";"750000";13;15;7.0;204;32
3242;"Did You Hear About the Morgans?";2009;"USA";103;"English";"PG-13";"29580087";"58000000";121;133;4.69999981;29523;0
4187;"Grown Ups 2";2013;"USA";101;"English";"PG-13";"133668525";"80000000";255;139;5.4000001;107817;14000
4163;"Don Jon";2013;"USA";90;"English";"R";"24475193";"3000000";314;364;6.5999999;190494;33000
617;"Army of Darkness";1992;"USA";88;"English";"R";"11501093";"13000000";604;221;7.5999999;128850;10000
3155;"Two Lovers";2008;"USA";110;"English";"R";"3148482";"12000000";98;190;7.0999999;29613;0
3139;"The Spiderwick Chronicles";2008;"USA";107;"English";"PG";"71148699";"90000000";125;198;6.5999999;68935;0
1756;"Eight Legged Freaks";2002;"USA";99;"English";"PG-13";"17266505";"30000000";291;181;5.4000001;43764;0
3596;"Tangled";2010;"USA";100;"English";"PG";"200807262";"260000000";387;324;7.80000019;294810;29000
3362;"The City of Your Final Destination";2009;"USA";117;"English";"PG-13";"";"8300000";25;55;6.4000001;2311;638
317;"Under the Rainbow";1981;"USA";98;"English";"PG";"8500000";"20000000";34;13;5.4000001;2061;501
916;"When the Cat's Away";1996;"France";91;"French";"R";"1652472";"300000";25;29;6.9000001;2843;166
1540;"Cats & Dogs";2001;"USA";87;"English";"PG";"93375151";"60000000";235;105;5.19999981;46031;0
1050;"Bride of Chucky";1998;"Canada";89;"English";"R";"32368960";"25000000";292;114;5.30000019;39768;0
4248;"Prisoners";2013;"USA";153;"English";"R";"60962878";"46000000";620;454;8.10000038;383591;86000
69;"12 Angry Men";1957;"USA";96;"English";"Not Rated";"";"350000";888;177;8.89999962;447785;40000
570;"Predator 2";1990;"USA";103;"English";"R";"30669413";"35000000";291;119;6.19999981;105478;0
1879;"The Rules of Attraction";2002;"USA";110;"English";"R";"6525762";"4000000";425;143;6.69999981;44339;0
4161;"Despicable Me 2";2013;"USA";98;"English";"PG";"368049635";"76000000";284;306;7.5;286877;56000
3045;"Miracle at St. Anna";2008;"USA";160;"English";"R";"7916887";"45000000";182;158;6.0;15697;0
1251;"Light It Up";1999;"USA";99;"English";"R";"5871603";"13000000";39;39;6.0;3116;251
4466;"Love in the Time of Monsters";2014;"USA";97;"English";"";"";"500000";5;9;5.4000001;143;194
219;"Exorcist II: The Heretic";1977;"USA";118;"English";"R";"";"14000000";252;82;3.70000005;16294;889
791;"Se7en";1995;"USA";127;"English";"R";"100125340";"33000000";1080;216;8.60000038;1023511;39000
857;"Kama Sutra: A Tale of Love";1996;"USA";109;"English";"R";"4109095";"3000000";92;33;6.0;8239;0
1563;"Ghost World";2001;"USA";111;"English";"R";"6200756";"7000000";488;122;7.4000001;96129;5000
2035;"The Flower of Evil";2003;"France";104;"French";"R";"181798";"";36;60;6.5999999;2591;52
2287;"Yes";2004;"UK";100;"English";"R";"396035";"1000000";48;76;6.9000001;2725;305
4093;"Trade of Innocents";2012;"USA";88;"English";"PG-13";"15059";"";8;6;5.4000001;748;543
4198;"Ida";2013;"Poland";82;"Polish";"PG-13";"3826455";"";123;269;7.4000001;34643;17000
1714;"Auto Focus";2002;"USA";105;"English";"R";"2062066";"7000000";147;97;6.5999999;11387;357
599;"Showdown in Little Tokyo";1991;"USA";79;"English";"R";"2275557";"8000000";102;45;6.0;12561;0
4845;"Fifty Shades of Black";2016;"USA";92;"English";"R";"11675178";"5000000";53;59;3.5;9509;11000
4740;"Sicario";2015;"USA";121;"English";"R";"46875468";"30000000";461;478;7.5999999;196217;59000
2211;"Shark Tale";2004;"USA";90;"English";"PG";"160762022";"75000000";288;143;6.0;132415;0
3133;"The Poker House";2008;"USA";93;"English";"R";"";"";24;12;6.5;3943;599
4677;"Heroes of Dirt";2015;"USA";98;"English";"PG-13";"";"";1;2;7.0999999;53;197
2;"Over the Hill to the Poorhouse";1920;"USA";110;"";"";"3000000";"100000";1;1;4.80000019;5;0
4430;"H.";2014;"USA";93;"English";"";"";"";1;18;6.30000019;191;142
4597;"90 Minutes in Heaven";2015;"USA";121;"English";"PG-13";"4700361";"5000000";29;12;4.5999999;2047;0
3023;"Inkheart";2008;"Germany";106;"English";"PG";"17281832";"60000000";110;161;6.0999999;60232;0
445;"Shanghai Surprise";1986;"UK";97;"English";"PG-13";"2315683";"17000000";28;21;3.0;4081;154
554;"Child's Play 2";1990;"USA";72;"English";"R";"28501605";"13000000";166;59;5.69999981;31371;0
4130;"Anchorman 2: The Legend Continues";2013;"USA";143;"English";"PG-13";"2175312";"50000000";346;272;6.30000019;131227;41000
4381;"Blended";2014;"USA";117;"English";"PG-13";"46280507";"40000000";184;173;6.5;87165;12000
3975;"LOL";2012;"USA";97;"English";"PG-13";"";"11000000";111;54;4.30000019;45144;18000
1106;"Practical Magic";1998;"USA";104;"English";"PG-13";"46611204";"48000000";257;92;6.0999999;55749;0
34;"The Lost Weekend";1945;"USA";101;"English";"Not Rated";"";"1250000";136;97;8.0;24959;0
1661;"The Fast and the Furious";2001;"USA";106;"English";"PG-13";"144512310";"38000000";988;187;6.69999981;272227;14000
53;"Singin' in the Rain";1952;"USA";103;"English";"Approved";"";"2540800";568;169;8.30000019;150020;0
3212;"Breaking Upwards";2009;"USA";88;"English";"";"76382";"15000";8;22;6.19999981;1194;324
2333;"Edmond";2005;"USA";82;"English";"R";"131617";"10000000";119;79;6.30000019;9971;661
941;"Contact";1997;"USA";150;"English";"PG";"100853835";"90000000";611;159;7.4000001;200556;15000
3993;"ParaNorman";2012;"USA";92;"English";"PG";"55994557";"60000000";176;328;7.0;72287;12000
2352;"Herbie Fully Loaded";2005;"USA";101;"English";"G";"66002004";"50000000";168;117;4.69999981;36431;1000
2309;"Cavite";2005;"Philippines";80;"English";"Not Rated";"70071";"7000";35;35;6.30000019;589;74
3980;"Man on a Ledge";2012;"USA";102;"English";"PG-13";"18600911";"42000000";153;258;6.5999999;125198;11000
238;"Halloween";1978;"USA";101;"English";"R";"47000000";"300000";1191;318;7.9000001;157863;12000
4107;"12 Years a Slave";2013;"USA";134;"English";"R";"56667870";"20000000";695;597;8.10000038;439176;83000
3932;"Django Unchained";2012;"USA";165;"English";"R";"162804648";"100000000";1193;765;8.5;955174;199000
4031;"Stitches";2012;"Ireland";86;"English";"R";"";"";53;98;5.69999981;6585;0
4153;"Carrie";2013;"USA";100;"English";"R";"35266619";"30000000";371;359;5.9000001;108248;39000
2037;"The Hebrew Hammer";2003;"USA";87;"English";"R";"19539";"1000000";53;35;6.19999981;4182;3000
2485;"The Work and the Glory II: American Zion";2005;"USA";100;"English";"PG-13";"2024854";"6500000";21;4;6.5999999;564;19
3798;"Salvation Boulevard";2011;"USA";96;"English";"R";"27445";"9000000";31;48;5.30000019;3788;1000
1393;"Here on Earth";2000;"USA";96;"English";"PG-13";"10494147";"15000000";162;44;5.0999999;7403;648
4007;"Robot & Frank";2012;"USA";89;"English";"PG-13";"3325638";"2500000";84;252;7.0999999;52509;13000
4573;"Top Five";2014;"USA";102;"English";"R";"25277561";"12000000";93;161;6.5;21672;0
2961;"Bangkok Dangerous";2008;"USA";99;"English";"R";"15279680";"40000000";154;125;5.4000001;48245;0
2360;"House of Wax";2005;"Australia";108;"English";"R";"32048809";"30000000";576;228;5.30000019;94463;0
3518;"It's a Wonderful Afterlife";2010;"UK";100;"English";"PG-13";"";"10000000";16;31;5.4000001;1250;695
2415;"Sahara";2005;"UK";124;"English";"PG-13";"68642452";"130000000";463;163;6.0;77673;0
3528;"Legend of the Guardians: The Owls of Ga'Hoole";2010;"USA";101;"English";"PG";"55673333";"80000000";160;188;7.0;65785;16000
3699;"Colombiana";2011;"France";112;"English";"PG-13";"36665854";"40000000";203;201;6.4000001;76498;15000
1710;"Analyze That";2002;"USA";96;"English";"R";"32122249";"60000000";138;105;5.9000001;69319;846
1848;"Stealing Harvard";2002;"USA";85;"English";"PG-13";"13973532";"25000000";92;52;5.0999999;11211;215
3664;"30 Minutes or Less";2011;"Germany";83;"English";"R";"37053924";"28000000";122;220;6.0999999;77935;0
652;"Dazed and Confused";1993;"USA";102;"English";"R";"7993039";"6900000";408;152;7.69999981;120036;10000
2337;"Fateless";2005;"Hungary";134;"Hungarian";"R";"195888";"2500000000";45;73;7.0999999;5603;607
4427;"Good Kill";2014;"USA";102;"English";"R";"316842";"";68;166;6.4000001;15756;0
2205;"Saving Face";2004;"USA";96;"English";"R";"1186323";"";84;54;7.5999999;7776;774
1544;"Dogtown and Z-Boys";2001;"USA";91;"English";"PG-13";"1293295";"";88;86;7.69999981;10366;0
2145;"Garfield";2004;"USA";80;"English";"PG";"75367693";"35000000";232;116;5.0;58961;795
3273;"Harry Potter and the Half-Blood Prince";2009;"UK";153;"English";"PG";"301956980";"250000000";973;375;7.5;321795;10000
2909;"The Hunting Party";2007;"USA";101;"English";"R";"876671";"25000000";90;94;6.9000001;22010;0
2752;"30 Days of Night";2007;"USA";113;"English";"R";"39568996";"32000000";527;304;6.5999999;138435;0
4520;"Teenage Mutant Ninja Turtles";2014;"USA";101;"English";"PG-13";"190871240";"125000000";491;348;5.9000001;167085;62000
321;"Cat People";1982;"USA";93;"English";"R";"";"18000000";106;130;6.0999999;14193;0
67;"Moby Dick";1956;"USA";115;"English";"Unrated";"";"4500000";115;42;7.4000001;13474;0
3077;"Seven Pounds";2008;"USA";123;"English";"PG-13";"69951824";"55000000";599;202;7.69999981;232710;26000
841;"Faithful";1996;"USA";91;"English";"R";"2104000";"13000000";19;21;5.9000001;1595;69
4151;"Captain Phillips";2013;"USA";134;"English";"PG-13";"107100855";"55000000";527;491;7.9000001;323353;65000
4409;"Earth to Echo";2014;"USA";91;"English";"PG";"38916903";"13000000";149;112;5.80000019;15664;0
2497;"V for Vendetta";2005;"USA";132;"English";"R";"70496802";"54000000";2042;525;8.19999981;791783;48000
1711;"Antwone Fisher";2002;"USA";117;"English";"PG-13";"21078145";"12500000";159;121;7.30000019;26493;0
3722;"Go for It!";2011;"USA";105;"English";"PG-13";"178739";"2450000";10;8;3.9000001;1015;566
3177;"12 Rounds";2009;"USA";108;"English";"PG-13";"12232937";"22000000";113;113;5.5999999;22823;0
1873;"The Master of Disguise";2002;"USA";80;"English";"PG";"40363530";"16000000";307;56;3.29999995;18254;1000
68;"Trapeze";1956;"USA";105;"English";"Approved";"";"4000000";35;20;6.80000019;3102;283
373;"Amadeus";1984;"USA";180;"English";"R";"51600000";"18000000";549;134;8.30000019;270790;16000
320;"Cat People";1982;"USA";93;"English";"R";"";"18000000";106;130;6.0999999;14193;0
4188;"Grudge Match";2013;"USA";113;"English";"PG-13";"29802761";"40000000";115;211;6.4000001;46480;12000
2814;"Harry Potter and the Order of the Phoenix";2007;"UK";138;"English";"PG-13";"292000866";"150000000";1108;329;7.5;355137;0
4398;"Divergent";2014;"USA";139;"English";"PG-13";"150832203";"85000000";713;459;6.69999981;341058;49000
2006;"Radio";2003;"USA";109;"English";"PG";"52277485";"35000000";196;74;6.9000001;32370;0
1469;"The House of Mirth";2000;"UK";135;"English";"PG";"3041803";"10000000";181;96;7.0999999;6377;345
3969;"Khiladi 786";2012;"India";141;"Hindi";"Not Rated";"352684";"";31;23;4.30000019;4633;365
3451;"Beginners";2010;"USA";105;"English";"R";"5776314";"3200000";142;261;7.19999981;73349;15000
2606;"Jindabyne";2006;"Australia";118;"English";"R";"399879";"15000000";115;75;6.4000001;5772;302
4238;"Oz the Great and Powerful";2013;"USA";130;"English";"PG";"234903076";"215000000";511;525;6.4000001;175409;60000
2571;"Failure to Launch";2006;"USA";95;"English";"PG-13";"88658172";"50000000";242;143;5.5999999;58412;2000
65;"The Trouble with Harry";1955;"USA";99;"English";"Approved";"";"1200000";150;73;7.19999981;24891;0
3464;"Centurion";2010;"UK";97;"English";"R";"122288";"";201;195;6.4000001;64777;0
3680;"Another Happy Day";2011;"USA";119;"English";"R";"";"4000000";42;46;6.0;3297;798
1091;"Living Out Loud";1998;"USA";100;"English";"R";"12902790";"12000000";88;24;6.5999999;4052;242
3194;"Agora";2009;"Spain";141;"English";"R";"617840";"70000000";172;180;7.19999981;52496;29000
1892;"Time Changer";2002;"USA";95;"English";"PG";"15278";"825000";158;16;5.5999999;1742;409
1191;"Beyond the Mat";1999;"USA";108;"English";"R";"2047570";"500000";80;70;7.5999999;6790;491
4076;"The Raven";2012;"USA";110;"English";"R";"16005978";"26000000";190;265;6.4000001;72886;35000
750;"Apollo 13";1995;"USA";140;"English";"PG";"172071312";"62000000";296;159;7.5999999;208817;5000
4680;"Home";2015;"USA";94;"English";"PG";"177343675";"135000000";214;165;6.69999981;70136;26000
2560;"DOA: Dead or Alive";2006;"USA";87;"English";"PG-13";"480314";"21000000";180;110;4.80000019;38503;0
4399;"Doc Holliday's Revenge";2014;"USA";84;"English";"PG-13";"";"1000000";6;1;3.79999995;93;54
4245;"Percy Jackson: Sea of Monsters";2013;"USA";106;"English";"PG";"68558662";"90000000";204;183;5.9000001;86627;28000
4658;"Ex Machina";2015;"UK";108;"English";"R";"25440971";"15000000";611;489;7.69999981;289508;109000
2502;"Walk the Line";2005;"USA";153;"English";"PG-13";"119518352";"28000000";815;291;7.9000001;188637;11000
3282;"I Love You, Man";2009;"USA";105;"English";"R";"71347010";"40000000";215;215;7.0999999;166194;0
